time,RF,MKT,SMB,HML
2020-09-30,0.001614749988798403,-0.05301288899705492,-0.022980792134043797,0.014397844812028604
2020-10-31,0.0012464810973984441,0.012757536235840305,-0.00476357584728282,-0.017515818389263305
2020-11-30,0.0017435006587915858,0.04324409180074795,-0.032508192915698106,0.0638837608298421
2020-12-31,0.0018451878736407412,0.021258879214161475,-0.052878388110778426,-0.050898619714073334
2021-01-31,0.0014425765720815775,0.0020166049807686104,-0.09449717943016063,-0.02266374127326093
2021-02-28,0.0011549782186612845,0.003554215229871982,0.027072995771483886,0.058390815261085416
2021-03-31,0.0017124557097549786,-0.023958780145921565,0.050069439470124356,0.05950242665217009
2021-04-30,0.0014998921461437664,0.011932048819849328,0.0029473489932317918,-0.03412208028860869
2021-05-31,0.001239053159732606,0.048950018236705306,0.021158207398661442,-0.021017038155669465
2021-06-30,0.0014105356049602946,0.006495938663488632,0.03483347776597164,-0.049723050419957504
2021-07-31,0.001458356564772112,-0.040840244265873404,0.05991544077740455,-0.040925717690447116
2021-08-31,0.001425050522047222,0.03376090624691597,0.022856734106538434,0.08508192311999874
2021-09-30,0.0013028329627793322,0.001648095876767952,-0.02838085014791636,0.054736391416893404
2021-10-31,0.0010666754401778,-0.0013372155524228324,-0.020313119410982572,-0.06920226426590576
2021-11-30,0.001487328746234029,0.015370400285971364,0.11617931121205807,-0.05928053400482969
2021-12-31,0.0015731824361158164,0.01721447449713942,0.010376637114379493,0.05693165035642145
2022-01-31,0.001294354564107092,-0.08117674610508496,-0.023979593194104074,0.0686844363150852
2022-02-28,0.0010569890913119107,0.026510321734469322,0.03557745089093618,0.015979867680258275
2022-03-31,0.0014918853588159475,-0.06434594848167774,0.028152504987459807,0.1056282120590803
