,2020/03
re003647OF,0.05683152958237568
re003853OF,0.27666089386482745
re003865OF,0.023851272426985363
re003876OF,0.1839061727670308
re003884OF,0.1803879683697158
re003885OF,0.12976233136370138
re003956OF,0.1963546044241218
re003957OF,0.13010546279250595
re003958OF,0.12405766031687242
re003984OF,0.197378415667783
re003985OF,0.19367925485120532
re003986OF,0.12239491338630328
re004069OF,0.013781769487091653
re004070OF,0.009382271962027025
re004075OF,0.389497125273039
re004189OF,0.06467914578081323
re004190OF,0.15430321040979988
re004191OF,0.14808233674967392
re004194OF,0.05085071644616584
re004195OF,0.05214624055281465
re004241OF,0.21310187760098304
re004342OF,0.11086440411652017
re004343OF,0.06268841687566136
re004344OF,-0.08621862804178083
re004345OF,0.03685194858182514
re004346OF,-0.0399788951731537
re004347OF,0.11204466223288621
re004348OF,-0.05765351338560886
re004408OF,
re004409OF,
re004410OF,
re020011OF,0.10020630532337492
re020021OF,-0.09262413836448163
re040002OF,0.06034276284079598
re040180OF,0.08797752805829732
re040190OF,-0.0010686670859842236
re050002OF,0.11797057974866891
re050013OF,0.09006284992429361
re050021OF,0.13407087094606224
re050024OF,-0.09379385934412758
re070023OF,0.11527328011899987
re070030OF,-0.06450248641039108
re090010OF,0.0028853908372955847
re090012OF,0.09197956983913778
re100032OF,-0.11052364644570586
re100038OF,0.047197179561882664
re100053OF,0.024410819053349856
re110003OF,0.2672067688766706
re110019OF,0.11854579299713301
re110020OF,0.10447537370808686
re110021OF,0.03468968324310574
re110022OF,0.24735477644620732
re110026OF,0.05235469941692225
re110030OF,0.14400141582276887
re159901OF,0.11820596428231428
re159902OF,0.048736542638768594
re159903OF,0.042451544521646824
re159905OF,0.17841231654326634
re159906OF,0.09877665364591329
re159907OF,0.005165569126455432
re159908OF,0.14240930271278376
re159909OF,0.08162276985533773
re159910OF,0.11548175874671063
re159912OF,0.057101142780820666
re159913OF,0.10088667311696686
re159915OF,0.060384981437292644
re159916OF,0.16897057989322964
re159918OF,-0.058656134383892555
re159919OF,0.03645188447289741
re159922OF,-0.04478664757688537
re159923OF,0.1344086703064457
re159925OF,0.11497937347748566
re159928OF,0.28642832130951
re159929OF,0.10239576527049997
re159930OF,-0.17013241190391537
re159931OF,0.05394163702190705
re159932OF,-0.06762338837484735
re159933OF,0.1315172550486266
re159935OF,-0.03271145374192984
re159936OF,-0.06888033017142096
re159938OF,0.10232566258739388
re159939OF,0.07320105193131372
re159940OF,0.09596672234918112
re159943OF,0.04719194128131389
re159944OF,-0.07898707676011708
re159945OF,-0.16360763449372787
re159948OF,0.062175199018942875
re159949OF,0.038408659435286714
re160119OF,-0.051753528900864564
re160133OF,0.33348142272990994
re160135OF,-0.2445460943196838
re160137OF,0.07902656391656195
re160218OF,0.11451189691587475
re160219OF,0.12357456123938325
re160221OF,-0.1255558390555738
re160222OF,0.0946876862682508
re160223OF,0.06220444770086493
re160225OF,0.0027397060535099284
re160322OF,-0.04452548935384838
re160516OF,0.017082429306852366
re160517OF,0.09402401471705917
re160615OF,0.13143416947482842
re160616OF,-0.023323805597896614
re160620OF,-0.08266075462997978
re160625OF,0.012308031233869773
re160626OF,-0.02922176461481469
re160628OF,0.014977147303783153
re160629OF,0.05317328873704852
re160630OF,0.08052974686255167
re160631OF,0.028547614249857172
re160632OF,0.09503395847246868
re160633OF,0.050468669445177326
re160634OF,-0.17882318917294923
re160635OF,0.08856760106760156
re160636OF,0.09648588537598954
re160637OF,0.15587198691327198
re160638OF,0.10568492447185335
re160639OF,0.02828085715406943
re160706OF,0.06643968012807883
re160716OF,0.0858804221140902
re160806OF,0.041799741755873
re160807OF,0.08106094736128054
re160814OF,0.07497437398993928
re160919OF,0.14602911365810778
re161017OF,-0.07751454766431777
re161022OF,0.16533558826878697
re161024OF,0.07572988293125588
re161025OF,0.19188403502881526
re161026OF,-0.03796387588327307
re161027OF,0.028514653420593665
re161028OF,0.0557481627516769
re161029OF,0.0823363326644901
re161030OF,0.12032700215690516
re161031OF,0.09478481890725889
re161032OF,-0.1453158112738293
re161033OF,0.1487626025318869
re161035OF,0.23908801797017087
re161036OF,-0.14413921580281688
re161121OF,0.07797059787628831
re161122OF,0.022235607504751592
re161123OF,0.06361588731479172
re161211OF,0.1335278419457731
re161217OF,-0.03875685764579589
re161227OF,0.10629564800386469
re161604OF,0.020789195393492218
re161607OF,0.026115750107897844
re161612OF,0.06930881675707991
re161613OF,0.05078956757772281
re161718OF,0.09721847691395379
re161720OF,0.12201819676251072
re161721OF,0.16023700759213172
re161723OF,0.08592872673881335
re161724OF,-0.15687580708974477
re161725OF,0.0192103069266306
re161726OF,0.06503706651161768
re161811OF,0.08515631505563168
re161812OF,0.07222524235510507
re161907OF,0.022834874358765436
re162107OF,-0.11867591788315704
re162208OF,0.10425600262298179
re162213OF,0.14964841550132774
re162216OF,0.04136088487862991
re162307OF,0.038095557436569595
re162413OF,0.056297132830078984
re162509OF,-0.00473321303963071
re162510OF,-0.05708467372478186
re162711OF,-0.05763639482512946
re162714OF,0.09793967719519044
re162907OF,0.09330388452449173
re163109OF,-0.007709901594187003
re163110OF,-0.17899756320075585
re163113OF,0.0007169901631256028
re163114OF,0.06977320782651854
re163115OF,0.08418178089587577
re163118OF,0.105288199231157
re163209OF,0.04889000470283606
re163407OF,0.1908458943344647
re163808OF,0.1980874429343898
re163821OF,0.020952298884555794
re164205OF,0.2096517461520875
re164304OF,0.031137680847479268
re164401OF,0.08749170995312996
re164402OF,0.07238905469658506
re164508OF,0.16758662019417095
re164809OF,-0.1283253563289679
re164811OF,-0.08063095548598839
re164908OF,-0.31737060438610915
re165309OF,0.11277954152208061
re165310OF,0.1164835323416544
re165312OF,-0.06706777905313008
re165511OF,-0.04379292223583283
re165515OF,-0.10823542628050818
re165519OF,0.09422221864638773
re165520OF,-0.07335959634703351
re165521OF,0.0369792557837554
re165522OF,0.059322539055021634
re165523OF,0.08397501466027575
re165524OF,0.04355101146338011
re165525OF,-0.3570865435793048
re165806OF,0.012962388019616241
re166802OF,0.12897959877702753
re167301OF,0.11126625570082642
re167503OF,0.09758756952909081
re167702OF,0.22696297620121234
re167703OF,0.21869011882539216
re168203OF,0.00920094077602678
re168204OF,0.03188475124425904
re180003OF,0.11638181849118469
re200002OF,0.15533257274842358
re202015OF,0.11270687707129781
re202017OF,0.04254236295314291
re202021OF,-0.0329062350261162
re202025OF,-0.024955685705512213
re202211OF,-0.00040910881735758866
re206012OF,0.1453938992888513
re213010OF,0.23149528998553565
re217016OF,0.14264647042146464
re217017OF,0.16485310105564766
re217019OF,0.07565743167180165
re217027OF,0.19828672350998278
re233010OF,0.05317816342386336
re240014OF,0.18254667514109585
re240016OF,0.13171293743226062
re257060OF,-0.037012264782172385
re270010OF,0.09883851966986548
re270026OF,-0.005168795259753094
re290010OF,0.0016815036366458903
re310318OF,0.13882835373072988
re310398OF,-0.005995087054815359
re320010OF,0.17116522395035752
re320014OF,0.03347130379433077
re320020OF,0.17122867601527236
re320022OF,0.24636413243076874
re340006OF,0.171955159382961
re360001OF,-0.10376967818210342
re370023OF,0.14980453021222517
re376510OF,0.15224362702311867
re399001OF,0.12013607190617422
re399011OF,0.12604365802798664
re410008OF,0.23533793674269834
re410010OF,0.0010817497950860663
re450008OF,-0.030049998604867328
re450009OF,0.0353422646446114
re460220OF,0.020146578291915823
re460300OF,-0.18395247610455936
re470007OF,-0.017673075575501546
re470068OF,0.05671225379215724
re481009OF,0.0234487545987239
re481012OF,0.17817664721868817
re501005OF,0.12120134252117103
re501006OF,0.11713515208094172
re501007OF,0.08105354437361421
re501008OF,0.07795320424121017
re501009OF,0.2077166972982317
re501010OF,0.20868043538904532
re501011OF,-0.11120890646982151
re501012OF,-0.11458140971062944
re501019OF,-0.024286188420189325
re501025OF,-0.08441866333394724
re501029OF,-0.05709362079053702
re501030OF,-0.2827951379493973
re501031OF,-0.28367436837365084
re501050OF,0.12069865719067302
re502000OF,0.0005121010983670572
re502003OF,0.0958947440457715
re502006OF,0.019633565344568935
re502010OF,-0.012662184208992372
re502013OF,0.10971902166107782
re502020OF,-0.0333831930539321
re502023OF,0.06653874949473636
re502048OF,-0.06510218815005742
re502053OF,0.01682795215208979
re502056OF,0.03405277144358561
re510010OF,0.06777603541534573
re510020OF,0.10638268934038296
re510030OF,0.13944892239163295
re510050OF,0.10777258007980878
re510060OF,0.03334344091893495
re510090OF,0.17548447157412636
re510110OF,0.08844178287575732
re510120OF,0.07402343023474432
re510130OF,0.0350538283392298
re510150OF,0.1695331646434281
re510160OF,-0.0333642147580722
re510170OF,-0.03274034656288685
re510180OF,0.04930414450885617
re510190OF,0.006488804915135551
re510210OF,0.031121735900767743
re510220OF,0.024935815840857363
re510230OF,0.0016362996194339487
re510270OF,0.026140714483644346
re510290OF,-0.019818044415610036
re510300OF,0.0707456030220601
re510310OF,0.10547439147114288
re510330OF,0.03511365249487246
re510360OF,0.10621959914137255
re510410OF,-0.09324306022152583
re510440OF,-0.07407650468338214
re510500OF,-0.048978755086231576
re510510OF,-0.04828796136308874
re510560OF,-0.05276768001547054
re510580OF,-0.04340184067314476
re510630OF,0.29185012015723294
re510650OF,0.1212672119291893
re510660OF,0.14526557101665305
re510680OF,0.17136397224710112
re510710OF,0.1790347568473552
re510810OF,-0.11240915061783534
re510880OF,-0.08351029474458024
re512000OF,0.0025703935827994986
re512010OF,0.16829659278123973
re512070OF,0.10657109478224727
re512100OF,-0.06889723110637887
re512120OF,0.11344126040126341
re512220OF,0.06689994077996736
re512330OF,0.1202173460137129
re512500OF,-0.04565140232502693
re512510OF,-0.021521356105845938
re512580OF,-0.12491609505738052
re512600OF,0.26727765132323006
re512610OF,0.0798682980839563
re512640OF,0.07217175249734104
re512660OF,-0.06398081999145734
re512680OF,-0.04673864500886967
re512810OF,-0.06403005539097961
re512880OF,0.00021322026461348205
re512900OF,0.006513800134949718
re512990OF,0.11659054357096814
re513660OF,0.02084522603124578
re519027OF,0.07684545474896655
re519032OF,0.05960730342164487
re519034OF,-0.02439810926559252
re519100OF,0.16245669432313908
re519116OF,0.11205827589262761
re519117OF,-0.07087964128374089
re519180OF,0.07802747583597883
re519193OF,0.28980104692379116
re519300OF,0.004348727279311578
re519606OF,0.0857934492456109
re519671OF,0.04057260767192457
re519673OF,0.2938830837021769
re519677OF,-0.025210532550970357
re519686OF,0.06569214911782098
re519706OF,0.09720629832287855
re519714OF,-0.004808977773923435
re519935OF,0.1890642630890758
re519965OF,0.04564285467631173
re519975OF,-0.013335001638042653
re530010OF,0.16810257804964698
re530015OF,0.1693270089457012
re530018OF,0.12116464701772156
re540006OF,0.15909676065628364
re540007OF,0.1433918506710104
re540008OF,0.0010856572295497365
re540009OF,0.011936269862954074
re540010OF,0.13810615782166027
re540012OF,-0.005497167886073681
re580008OF,0.1740430225221167
re585001OF,0.03530259094346164
re590007OF,-0.16299601440862516
re660008OF,0.10432156485013952
re660011OF,-0.07424979259696057
re673090OF,0.10182357228727235
re673100OF,0.19465030851902082
re690008OF,-0.10005226887301497
re700002OF,0.09561567079590706
re740101OF,0.08145676251546785
re960000OF,0.157156297186285
re960022OF,
